"11Giraffes","https://manage.11giraffes.com/","{\"learned_xpath_password_xpath\": \"/html/body/form/div[2]/div[6]/div/table/tbody/tr[1]/td/div/table/tbody/tr[1]/td/table/tbody/tr[4]/td/input\", \"learned_xpath_username_xpath\": \"/html/body/form/div[2]/div[6]/div/table/tbody/tr[1]/td/div/table/tbody/tr[1]/td/table/tbody/tr[2]/td/input\", \"learned_xpath_username\": \"#ctl00_ContentPlaceHolder1_LoginView1_Login1_UserName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/form/div[2]/div[6]/div/table/tbody/tr[1]/td/div/table/tbody/tr[1]/td/table/tbody/tr[7]/td/input\", \"learned_xpath_click\": \"#ctl00_ContentPlaceHolder1_LoginView1_Login1_LoginButton\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#ctl00_ContentPlaceHolder1_LoginView1_Login1_Password\"}"
"24SevenOffice","https://app.24sevenoffice.com/login/","{\"learned_xpath_click\": \"#btnLogin\", \"learned_xpath_password\": \"#pw\", \"learned_xpath_username\": \"#un\"}"
"4imprint","https://secure.4imprint.com/registration/login.aspx","{\"learned_xpath_click\": \"#ContentPlaceHolder1_login1_btnLogin\", \"learned_xpath_password\": \"#ContentPlaceHolder1_login1_txtPassword\", \"learned_xpath_username\": \"#ContentPlaceHolder1_login1_txtEmail\"}"
"8X8 Account Manager","https://sso.8x8.com/login/acctmgr","{\"learned_xpath_password_xpath\": \"/html/body/div[3]/div/div/div/div[2]/div/ul/li[2]/div/form/div/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/div[3]/div/div/div/div[2]/div/ul/li[2]/div/form/div/div/div/input\", \"learned_xpath_username\": \"#username\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[3]/div/div/div/div[2]/div/ul/li[2]/div/form/div/div[3]/button\", \"learned_xpath_click\": \"#loginSubmit\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#txtPassword\"}"
"8X8 Virtual Office","https://sso.8x8.com/login/uc","{\"learned_xpath_password_xpath\": \"/html/body/div[3]/div/div/div/div[2]/div/ul/li[2]/div/form/div/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/div[3]/div/div/div/div[2]/div/ul/li[2]/div/form/div/div/div/input\", \"learned_xpath_username\": \"#username\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[3]/div/div/div/div[2]/div/ul/li[2]/div/form/div/div[3]/button\", \"learned_xpath_click\": \"#loginSubmit\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#txtPassword\"}"
"Acapela Group","http://www.acapela-vaas.com/","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027login\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027login\\u0027]\"}"
"AccelOps Customer Support Portal","https://accelops.zendesk.com/access/unauthenticated#login","{\"learned_xpath_username\": \"#user_email\", \"learned_doc_id_username\": \"0\", \"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][name\\u003d\\u0027commit\\u0027][class\\u003d\\u0027button primary\\u0027]\", \"learned_doc_id_password\": \"0\", \"learned_doc_id_click\": \"0\", \"learned_xpath_password\": \"#user_password\"}"
"Accept360","http://help.accept360.com/login.action","{\"learned_xpath_click\": \"#loginButton\", \"learned_xpath_password\": \"#os_password\", \"learned_xpath_username\": \"#os_username\"}"
"Accertify","https://sites.accertify.com/Login/","{\"learned_xpath_click\": \"#ctl00_RegionPage_RegionMainWrapperContainer_RegionContentFullWidth_RegionMainContent_buttonLogin\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtUsername\"}"
"AccessLine","https://exchange.intermedia.net/ControlPanel/Login","{\"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027btn m-success m-large login-form-button\\u0027]\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"#Login\"}"
"Accompa","https://www.accompa.com/login.html","{\"learned_xpath_click\": \"#cmd_submit\", \"learned_xpath_password\": \"#txt_password\", \"learned_xpath_username\": \"#txt_email\"}"
"Accounting Research Manager","https://ui-login.accountingresearchmanager.com/?resume=/idp/ybQ4P/resumeSAML20/idp/SSO.ping&loginPageMode=CLASSIC&IpClient=125.212.208.58&PF_TargetResource=http%3A%2F%2Fwww.accountingresearchmanager.com%2F%23%2Fhome&loginPageType=STANDARD&currentCPID=WKUS-TAL-ARM#/login","{\"learned_xpath_password_xpath\": \"/html/body/div/login-horizontal-layout/div/div/form/div/div[2]/div[2]/input\", \"learned_xpath_username_xpath\": \"/html/body/div/login-horizontal-layout/div/div/form/div/div[2]/div/input\", \"learned_xpath_username\": \"#login\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div/login-horizontal-layout/div/div/form/button\", \"learned_xpath_click\": \"#vLogin\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"
"AccuConference","https://www.yourconferencecenter.com/accuconference/index.html","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027submitButton\\u0027][name\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtLoginName\"}"
"AccuLynx","https://my.acculynx.com/signin","{\"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027button button-solid\\u0027][tabindex\\u003d\\u00274\\u0027]\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"#Email\"}"
"Achieve3000","https://www.mykplan.com/sponsorsecure_net/login.aspx","{\"learned_xpath_click\": \"#_ctl0_PageContent_Submit1\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][placeholder\\u003d\\u0027Password\\u0027][maxlength\\u003d\\u002725\\u0027][name\\u003d\\u0027PIN\\u0027][autocomplete\\u003d\\u0027off\\u0027][data-role\\u003d\\u0027none\\u0027]\", \"learned_xpath_username\": \"#txtUserID\"}"
"Act-On Software","https://www.actonsoftware.com/acton/account/login.jsp","{\"learned_xpath_click\": \"#loginbutton\", \"learned_xpath_password\": \"#pw\", \"learned_xpath_username\": \"#login\"}"
"ActionHRM","http://www.actionhrm.com/user","{\"learned_xpath_click\": \"#edit-submit\", \"learned_xpath_password\": \"#edit-pass\", \"learned_xpath_username\": \"#edit-name\"}"
"Active Network","https://www.active.com/page/Login_to_Active_com/","{\"learned_xpath_click\": \"#ctl09_btnLogin\", \"learned_xpath_password\": \"#ctl09_txtPassword\", \"learned_xpath_username\": \"#ctl09_txtEmailAddress\"}"
"Active Network Giving","https://www.active.com/donations/login/","{\"learned_xpath_click\": \"#login\", \"learned_xpath_password\": \"#user_password\", \"learned_xpath_username\": \"#user_username\"}"
"Active Works (Active Network)","https://activeworks.active.com/login.faces","{\"learned_xpath_click\": \"#submit\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"#UserName\"}"
"ActiveConversion","https://www.activeconversion.com/console/login.jsp","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][name\\u003d\\u0027login\\u0027]\", \"learned_xpath_password\": \"#j_password\", \"learned_xpath_username\": \"#j_username\"}"
"Acumatica","https://sso.acumatica.com/Frames/Login.aspx","{\"learned_xpath_password_xpath\": \"/html/body/form/div[4]/div/div[3]/input[8]\", \"learned_xpath_username_xpath\": \"/html/body/form/div[4]/div/div[3]/input[4]\", \"learned_xpath_username\": \"#txtUser5318\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/form/div[4]/div/div[3]/input[11]\", \"learned_xpath_click\": \"#btnLogin\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#txtPass5318\"}"
"Acunetix","https://erp.acunetix.com/panel/login.aspx","{\"learned_xpath_click\": \"#Main_LoginBtn\", \"learned_xpath_password\": \"#Main_tbPassword\", \"learned_xpath_username\": \"#Main_tbLogin\"}"
"AdaptivePlanning","https://login.adaptiveinsights.com/app","{\"learned_xpath_click\": \"#submit\", \"learned_xpath_password\": \"#inputPassword\", \"learned_xpath_username\": \"#inputEmail\"}"
"AdDataExpress","http://www.addataexpress.com/signin/","{\"learned_xpath_click\": \"INPUT[class\\u003d\\u0027wpcf7-form-control wpcf7-submit\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"INPUT[name\\u003d\\u0027password\\u0027][size\\u003d\\u002740\\u0027][class\\u003d\\u0027wpcf7-form-control wpcf7-text wpcf7-email wpcf7-validates-as-required wpcf7-validates-as-email logininput\\u0027][aria-required\\u003d\\u0027true\\u0027][aria-invalid\\u003d\\u0027false\\u0027][type\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[name\\u003d\\u0027username\\u0027][size\\u003d\\u002740\\u0027][class\\u003d\\u0027wpcf7-form-control wpcf7-text wpcf7-validates-as-required logininput\\u0027][aria-required\\u003d\\u0027true\\u0027][aria-invalid\\u003d\\u0027false\\u0027][type\\u003d\\u0027text\\u0027]\"}"
"Addison Lee","https://classic.addisonlee.com/addlee/open/login/commonLogin.html","{\"learned_xpath_click_xpath\": \"/html/body/div[3]/div/div[2]/div[2]/form/div[2]/button\", \"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027btn btn-primary btn-expandable min-width100 margin-right10 margin-right0-phone\\u0027][tabindex\\u003d\\u00277\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#email\"}"
"AddThis","https://www.addthis.com/login#.Ue8YO22DVsY","{\"learned_xpath_click\": \"#sign_in_submit\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#eee\"}"
"Administration123","https://www.administration123.com/manage/","{\"learned_xpath_click\": \"BUTTON[name\\u003d\\u0027authenticate\\u0027][class\\u003d\\u0027btn btn-lg btn-primary btn-block\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"INPUT[name\\u003d\\u0027password\\u0027][type\\u003d\\u0027password\\u0027][class\\u003d\\u0027form-control\\u0027][placeholder\\u003d\\u0027Password\\u0027]\", \"learned_xpath_username\": \"INPUT[name\\u003d\\u0027username\\u0027][type\\u003d\\u0027text\\u0027][class\\u003d\\u0027form-control\\u0027][placeholder\\u003d\\u0027User Name\\u0027]\"}"
"AdminiTrack","https://issuetrack1.adminitrack.com/login.aspx","{\"learned_xpath_click\": \"#Button_Signin\", \"learned_xpath_password\": \"#TextBox_Passcode\", \"learned_xpath_username\": \"#TextBox_UserUID\"}"
"Adobe Marketing Cloud","https://my.omniture.com/login/","{\"learned_xpath_click\": \"#login_button\", \"learned_xpath_password\": \"#password_input_field\", \"learned_xpath_username\": \"#username_input_field\"}"
"Adometry - Attribute","https://beta.adometry.com/cas/login","{\"learned_xpath_click\": \"BUTTON[name\\u003d\\u0027submit\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"ADP - Client Service","http://www.adp.ca/en-ca/insights-and-resources/client-service-centre.aspx","{\"learned_xpath_username\": \"#documentbody_0_herobackgroundcontent_0_nestedtwocolumncentercontent_1_txtCompanyCode\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"#documentbody_0_herobackgroundcontent_0_nestedtwocolumncentercontent_1_lbGo\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#documentbody_0_herobackgroundcontent_0_nestedtwocolumncentercontent_1_txtEmail\"}"
"ADP - eTime","https://etime.adp.com/login.aspx","{\"learned_xpath_click\": \"#dnn_ctr_Login_Login_DNN_cmdLogin\", \"learned_xpath_password\": \"#dnn_ctr_Login_Login_DNN_txtPassword\", \"learned_xpath_username\": \"#dnn_ctr_Login_Login_DNN_txtUsername\"}"
"ADP - FlexDirect","https://www.flexdirect.adp.com/login.aspx","{\"learned_xpath_click\": \"#btnLogin\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtUserName\"}"
"ADP - HR/Benefits","https://adp.eease.com/","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027SUBMIT\\u0027][name\\u003d\\u0027LoginSubmit\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][size\\u003d\\u002715\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027TEXT\\u0027][maxlength\\u003d\\u002720\\u0027][size\\u003d\\u002715\\u0027][name\\u003d\\u0027username\\u0027]\"}"
"ADP - iLearn","https://adpe.csod.com/client/adpe/default.aspx","{\"learned_xpath_click\": \"#submit\", \"learned_xpath_password\": \"#passWordBox\", \"learned_xpath_username\": \"#userNameBox\"}"
"ADP - myKplan","https://www.mykplan.com/sponsorsecure_net/login.aspx","{\"learned_xpath_click\": \"#_ctl0_PageContent_Submit1\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][placeholder\\u003d\\u0027Password\\u0027][maxlength\\u003d\\u002725\\u0027][name\\u003d\\u0027PIN\\u0027][autocomplete\\u003d\\u0027off\\u0027][data-role\\u003d\\u0027none\\u0027]\", \"learned_xpath_username\": \"#txtUserID\"}"
"ADP - Payroll login","https://workcenter.secure.probusiness.com/wp_prwc21/logon.asp","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][name\\u003d\\u0027action\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027Pin\\u0027][maxlength\\u003d\\u002714\\u0027][size\\u003d\\u002720\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027EmployeeID\\u0027][maxlength\\u003d\\u002735\\u0027][size\\u003d\\u002720\\u0027]\"}"
"ADP - Supplier Management","http://sc-tforce2-12c37e19579-13da5-14934842336.force.com/","{\"learned_xpath_password_xpath\": \"/html/body/form/div/div/div/div/div/div[2]/div/div/div/div/div/input[2]\", \"learned_xpath_username_xpath\": \"/html/body/form/div/div/div/div/div/div[2]/div/div/div/div/div/input\", \"learned_xpath_username\": \"#supplierloginpage:LoginForm:username\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/form/div/div/div/div/div/div[2]/div/div/div/div/div/div[3]/input[1]\", \"learned_xpath_click\": \"#supplierloginpage:LoginForm:loginButton\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#supplierloginpage:LoginForm:password\"}"
"ADP Workforce Now","https://workforcenow.adp.com/public/index.htm","{\"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027USER\\u0027][autocomplete\\u003d\\u0027off\\u0027][class\\u003d\\u0027input1\\u0027]\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"[id\\u003d\\u0027portal.login.logIn\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027PASSWORD\\u0027][autocomplete\\u003d\\u0027off\\u0027][class\\u003d\\u0027input2\\u0027]\"}"
"ADP-HBP","https://ewallet.adp.com/arcot/enroll/adpLogin.faces","{\"learned_xpath_click\": \"FORM#registrationForm DIV:nth-child(9) DIV.buttonMid:nth-child(2)\", \"learned_xpath_password\": \"#USER\", \"learned_xpath_username\": \"#USER\"}"
"ADP-HRB","https://ewallet.adp.com/arcot/enroll/adpLogin.faces","{\"learned_xpath_click\": \"FORM#registrationForm DIV:nth-child(9) DIV.buttonMid:nth-child(2)\", \"learned_xpath_password\": \"#USER\", \"learned_xpath_username\": \"#USER\"}"
"AdReady","https://www.adready.com/session/new","{\"learned_xpath_click\": \"#sign_in_button\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#email\"}"
"ADrive","https://www.adrive.com/login","{\"learned_xpath_click\": \"HTML BODY DIV DIV DIV BUTTON.style_btn:nth-child(3)\", \"learned_xpath_password\": \"#passwrd\", \"learned_xpath_username\": \"#email\"}"
"adSpeed","https://www.adspeed.com/Users/login.html","{\"learned_xpath_username\": \"FORM[NAME\\u003d\\u0027fLogin1\\u0027] INPUT[id\\u003d\\u0027UserName\\u0027]\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"FORM[NAME\\u003d\\u0027fLogin1\\u0027] BUTTON[type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"FORM[NAME\\u003d\\u0027fLogin1\\u0027] INPUT[id\\u003d\\u0027UserPasswd\\u0027]\"}"
"Advent","https://login.advent.com/","{\"learned_xpath_click\": \"#loginbutton\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"#Email\"}"
"Aerohive","https://myhive-auth.aerohive.com/cas/login","{\"learned_xpath_click\": \"INPUT[class\\u003d\\u0027cta\\u0027][name\\u003d\\u0027submit\\u0027][accesskey\\u003d\\u0027l\\u0027][tabindex\\u003d\\u00274\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Aetna","https://member.aetna.com/appConfig/login/login.fcc","{\"learned_xpath_password_xpath\": \"/html/body/div[1]/section/div[4]/div/div/div/form/fieldset/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/div[1]/section/div[4]/div/div/div/form/fieldset/div/div/input\", \"learned_xpath_username\": \"#userName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[1]/section/div[4]/div/div/div/form/fieldset/div[3]/div/button\", \"learned_xpath_click\": \"#secureLogin-btn\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"
"Affiliate Window","https://darwin.affiliatewindow.com/legacy-login","{\"learned_xpath_click\": \"#login\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#email\"}"
"Aflac","https://login.aflac.com/?ReturnURL=https://my.aflac.com/portal/sso/SSOLogin.aspx","{\"learned_xpath_click\": \"#lnkSubmit\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#userid\"}"
"AgileZen","https://agilezen.com/login","{\"learned_xpath_click\": \"HTML BODY DIV DIV DIV DIV DIV FORM DIV BUTTON\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#userName\"}"
"Agiloft Hosted Server","http://www.agiloft.com/customer-login.htm","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027btn-u bold rounded\\u0027][name\\u003d\\u0027submitName\\u0027]\", \"learned_xpath_password\": \"#inputPassword\", \"learned_xpath_username\": \"#inputUser\"}"
"Agiloft Support","https://www.agiloft.com/support-login.htm","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027btn-u bold rounded\\u0027][name\\u003d\\u0027submitName\\u0027]\", \"learned_xpath_password\": \"#inputPassword\", \"learned_xpath_username\": \"#inputUser\"}"
"Air France","https://www.flyingblue.com/account/login.html","{\"learned_xpath_username\": \"#form_uid\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027fb-button fb-button--big fb-button--darkblue fb-margin-bottom-20 js-fb-measure\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#form_pwd\"}"
"Airplus International","https://airplus.wrightexpresscorpcard.com/welcome.aspx","{\"learned_xpath_click\": \"#ctl00_contents_logIn\", \"learned_xpath_password\": \"#txtpassword\", \"learned_xpath_username\": \"#txtusername\"}"
"Airwatch","https://awcp.air-watch.com/ProvisioningPortal","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027Login\\u0027][name\\u003d\\u0027Login\\u0027]\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"#Username\"}"
"Akamai","https://control.akamai.com/EdgeAuth/login.jsp","{\"learned_xpath_click\": \"HTML BODY DIV DIV FORM DIV INPUT.akam-button[name\\u003d\\u0027login\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Akken","https://login2.akken.com/","{\"learned_xpath_click\": \"INPUT[class\\u003d\\u0027button r4 wide primary\\u0027][type\\u003d\\u0027submit\\u0027][name\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Akritiv","https://www.akritiv.com/","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027formBlockSubmitButton\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Alacra","https://www.alacra.com/client-login/","{\"learned_xpath_click\": \"#wp-submit\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027login\\u0027]\"}"
"Alaska Airlines","https://www.alaskaair.com/www2/ssl/myalaskaair/MyAlaskaAir.aspx","{\"learned_xpath_click\": \"#FormUserControl__signIn\", \"learned_xpath_password\": \"#FormUserControl__signInProfile__passwordControl__password\", \"learned_xpath_username\": \"#FormUserControl__signInProfile__userIdControl__userId\"}"
"AlertGrid","https://hq.alert-grid.com/en/","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#id_password\", \"learned_xpath_username\": \"#id_username\"}"
"Alfresco","https://my.alfresco.com/share/","{\"learned_xpath_click\": \"#page_x002e_components_x002e_slingshot-login_x0023_default-submit-button\", \"learned_xpath_password\": \"#page_x002e_components_x002e_slingshot-login_x0023_default-password\", \"learned_xpath_username\": \"#page_x002e_components_x002e_slingshot-login_x0023_default-username\"}"
"allClients","https://www.allclients.com/Login.aspx","{\"learned_xpath_click\": \"#lbtnLogIn\", \"learned_xpath_password\": \"#txtLoginPassword\", \"learned_xpath_username\": \"#txtLoginEmail\"}"
"Amazon Developer","https://www.amazon.com/ap/signin?openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&pageId=mas_dev_portal2&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.mode=checkid_setup&openid.assoc_handle=mas_dev_portal&openid.return_to=https%3A%2F%2Fdeveloper.amazon.com%2Fap_login.html&language=en_US&openid.pape.max_auth_age=1","{\"learned_xpath_click\": \"#signInSubmit-input\", \"learned_xpath_password\": \"#ap_password\", \"learned_xpath_username\": \"#ap_email\"}"
"Amazon UK","https://www.amazon.co.uk/ap/signin?_encoding=UTF8&openid.assoc_handle=gbflex&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&openid.ns.pape=http%3A%2F%2Fspecs.openid.net%2Fextensions%2Fpape%2F1.0&openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.co.uk%2Fgp%2Fyourstore%2Fhome%3Fie%3DUTF8%26ref_%3Dnav_custrec_signin","{\"learned_xpath_username\": \"#ap_email\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"#signInSubmit\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#ap_password\"}"
"AmazonSmile","https://smile.amazon.com/","{\"learned_xpath_click\": \"#signInSubmit\", \"learned_xpath_password\": \"#ap_password\", \"learned_xpath_username\": \"#ap_email\"}"
"American Express Online","https://www.americanexpress.com/","{\"learned_xpath_click\": \"#loginLink\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"#Username\"}"
