"11Giraffes","https://manage.11giraffes.com/","{\"learned_xpath_password_xpath\": \"/html/body/form/div[2]/div[6]/div/table/tbody/tr[1]/td/div/table/tbody/tr[1]/td/table/tbody/tr[4]/td/input\", \"learned_xpath_username_xpath\": \"/html/body/form/div[2]/div[6]/div/table/tbody/tr[1]/td/div/table/tbody/tr[1]/td/table/tbody/tr[2]/td/input\", \"learned_xpath_username\": \"#ctl00_ContentPlaceHolder1_LoginView1_Login1_UserName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/form/div[2]/div[6]/div/table/tbody/tr[1]/td/div/table/tbody/tr[1]/td/table/tbody/tr[7]/td/input\", \"learned_xpath_click\": \"#ctl00_ContentPlaceHolder1_LoginView1_Login1_LoginButton\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#ctl00_ContentPlaceHolder1_LoginView1_Login1_Password\"}"
"CompuCom","https://source.compucom.com/common/site/signin.aspx","{\"learned_xpath_click\": \"#ctl00__mainContentPlaceHolder_SignInButton\", \"learned_xpath_password\": \"#ctl00__mainContentPlaceHolder_password\", \"learned_xpath_username\": \"#ctl00__mainContentPlaceHolder_emailAddress\"}"
"comScore","https://auth.comscore.com/login/","{\"learned_xpath_click\": \"#login\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][tabindex\\u003d\\u00272\\u0027][size\\u003d\\u002727\\u0027][name\\u003d\\u0027passwd\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][tabindex\\u003d\\u00271\\u0027][size\\u003d\\u002727\\u0027][name\\u003d\\u0027userid\\u0027]\"}"
"Concur","https://www.concursolutions.com/","{\"learned_xpath_click\": \"#btnSubmit\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#userid\"}"
"Conductor Searchlight","https://searchlight.conductor.com/login.html","{\"learned_xpath_click\": \"#j_login\", \"learned_xpath_password\": \"#j_password\", \"learned_xpath_username\": \"#j_username\"}"
"ConferenceCalls","https://www.conferencecalls.com/login.asp","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027Submit\\u0027][class\\u003d\\u0027btn btn-blue btn-large\\u0027][alt\\u003d\\u0027Login\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][style\\u003d\\u0027margin-bottom:0;\\u0027][maxlength\\u003d\\u002710\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][maxlength\\u003d\\u0027255\\u0027][name\\u003d\\u0027Email\\u0027]\"}"
"ConfirmIT Customersat","https://portal.customersat.com/login.aspx","{\"learned_xpath_click\": \"#btnLogin\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtUserName\"}"
"ConfirmIT Express","https://author.confirmit.com/confirm/authoring/confirmitexpress/login.aspx","{\"learned_xpath_click\": \"#__l_LoginButton\", \"learned_xpath_password\": \"#__l_password\", \"learned_xpath_username\": \"#__l_username\"}"
"ConfirmIT Extranet","https://extranet.confirmit.com/login/client.aspx","{\"learned_xpath_click\": \"#p_lt_zoneCenterPage_pageplaceholder_p_lt_zoneInnerPlaceholder_pageplaceholder_p_lt_zoneInnerPageLogin_logonform_Login1_LoginButton\", \"learned_xpath_password\": \"#p_lt_zoneCenterPage_pageplaceholder_p_lt_zoneInnerPlaceholder_pageplaceholder_p_lt_zoneInnerPageLogin_logonform_Login1_Password\", \"learned_xpath_username\": \"#p_lt_zoneCenterPage_pageplaceholder_p_lt_zoneInnerPlaceholder_pageplaceholder_p_lt_zoneInnerPageLogin_logonform_Login1_UserName\"}"
"ConfirmIT Professional","https://author.confirmit.com/confirm/authoring/Login.aspx","{\"learned_xpath_click\": \"#__l_LoginButton\", \"learned_xpath_password\": \"#__l_password\", \"learned_xpath_username\": \"#__l_username\"}"
"ConfirmIT Reportal","https://reportal.us.confirmit.com/reportal/login.aspx","{\"learned_xpath_click\": \"#LoginButton\", \"learned_xpath_password\": \"#__PasswordText\", \"learned_xpath_username\": \"#UsernameText\"}"
"ConfirmIT Translator","https://author.confirmit.com/confirm/translator/login.aspx","{\"learned_xpath_click\": \"#__l_LoginButton\", \"learned_xpath_password\": \"#__l_password\", \"learned_xpath_username\": \"#__l_username\"}"
"ConnectandSell","http://connectandsell.com/wp-login.php","{\"learned_xpath_click\": \"#wp-submit\", \"learned_xpath_password\": \"#user_pass\", \"learned_xpath_username\": \"#user_login\"}"
"ConnectWise","https://na.myconnectwise.net/","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027button\\u0027][class\\u003d\\u0027loginButton\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"ConstantContact","https://login.constantcontact.com/login/login.sdo","{\"learned_xpath_click\": \"#login-button\", \"learned_xpath_password\": \"#lpass\", \"learned_xpath_username\": \"#luser\"}"
"Consumer Reports","https://ec.consumerreports.org/ec/cro/sem/login.htm","{\"learned_xpath_password_xpath\": \"/html/body/div[3]/div/div/div[2]/div/form/input[2]\", \"learned_xpath_username_xpath\": \"/html/body/div[3]/div/div/div[2]/div/form/input\", \"learned_xpath_username\": \"#username\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[3]/div/div/div[2]/div/form/img\", \"learned_xpath_click\": \"IMG[src\\u003d\\u0027/ec/images/bnb/btn_signin.png\\u0027][height\\u003d\\u002745\\u0027][width\\u003d\\u002795\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"
"Contactual Admin Login","https://www.mycontactual.com/CM/login.php","{\"learned_xpath_click\": \"#action-login\", \"learned_xpath_password\": \"#pass\", \"learned_xpath_username\": \"#user\"}"
"Contactual Agent Login","https://www.mycontactual.com/AGUI/login.php","{\"learned_xpath_click\": \"#login_b\", \"learned_xpath_password\": \"#pass\", \"learned_xpath_username\": \"#user\"}"
"Convert","https://www.convertexperiments.com/login","{\"learned_xpath_click\": \"#wp-submit\", \"learned_xpath_password\": \"#user_pass\", \"learned_xpath_username\": \"#user_login\"}"
"Corcentric - Buyers","http://optimaleflow.corcentric.com/","{\"learned_xpath_click\": \"#Login1_btnSubmit\", \"learned_xpath_password\": \"#Login1_txtUsername\", \"learned_xpath_username\": \"#Login1_txtPassword\"}"
"Corcentric - Suppliers","http://eaccess.corcentric.com/","{\"learned_xpath_click\": \"#Login1_btnSubmit\", \"learned_xpath_password\": \"#Login1_txtPassword\", \"learned_xpath_username\": \"#Login1_txtUsername\"}"
"CoreCommerce","https://www.corecommerce.com/login","{\"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027btn m-t-s btn--1\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027password\\u0027][placeholder\\u003d\\u0027Enter your password\\u0027][class\\u003d\\u0027form-control\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027userId\\u0027][placeholder\\u003d\\u0027This is usually the email address you signed up with\\u0027][class\\u003d\\u0027form-control\\u0027]\"}"
"Cornerstone OnDemand","https://clients.csod.com/client/clients/default.aspx","{\"learned_xpath_click\": \"#submit\", \"learned_xpath_password\": \"#passWordBox\", \"learned_xpath_username\": \"#userNameBox\"}"
"CorrigoNet","https://corrigonet.corrigo.com/Login/login.aspx","{\"learned_xpath_click\": \"#_loginButton\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Cosential","https://services.cosential.com/","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027Login\\u0027][class\\u003d\\u0027loginbtn\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"CostcoPhotoCenter","https://www.costcophotocenter.com/Login","{\"learned_xpath_click\": \"#ctl00_ContentPlaceHolder_btnLogin\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtEmailAddress\"}"
"Coupa Supplier Network","https://supplier.coupahost.com/","{\"learned_xpath_click\": \"FORM#login-form DIV:nth-child(4) DIV INPUT.btn.btn-primary.btn-block[name\\u003d\\u0027commit\\u0027]\", \"learned_xpath_password\": \"#sessions_password\", \"learned_xpath_username\": \"#sessions_email\"}"
"Coupons","https://www.coupons.com/sign-in","{\"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027btn-cta\\u0027][type\\u003d\\u0027button\\u0027]\", \"learned_xpath_password\": \"#signin-password\", \"learned_xpath_username\": \"#signin-email\"}"
"Coursera","https://accounts.coursera.org/signin","{\"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027btn btn-success coursera-signin-button\\u0027][style\\u003d\\u0027margin-right:10px\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#signin-password\", \"learned_xpath_username\": \"#signin-email\"}"
"Craigslist","https://accounts.craigslist.org/login","{\"learned_xpath_username\": \"#inputEmailHandle\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"DIV[class\\u003d\\u0027accountform login-box\\u0027] FORM DIV[class\\u003d\\u0027accountform-actions\\u0027] BUTTON\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#inputPassword\"}"
"Crash Plan Pro","https://web-lbm-msp.crashplanpro.com/login/#/","{\"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027username\\u0027]\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][data-test\\u003d\\u0027submit\\u0027][class\\u003d\\u0027btn btn-default btn-flat btn-customizable c42-orange c42-button\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027password\\u0027]\"}"
"CrashPlan","https://account.crashplan.com/consumer-login/#/","{\"learned_xpath_password_xpath\": \"/html/body/div[2]/div/div/div[1]/form/div[2]/div/input\", \"learned_xpath_username_xpath\": \"/html/body/div[2]/div/div/div[1]/form/div[1]/div/input\", \"learned_xpath_username\": \"INPUT[name\\u003d\\u0027username\\u0027]\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div[2]/div/div/div[1]/form/div[3]/button\", \"learned_xpath_click\": \"BUTTON[type\\u003d\\u0027submit\\u0027][data-test\\u003d\\u0027signin-button\\u0027][class\\u003d\\u0027mui-flat-button mui-enhanced-button mui-is-disabled\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"INPUT[name\\u003d\\u0027password\\u0027]\"}"
"CRGemPerform","https://portal.employee-performance.com/_layouts/emPerformClientPortal/Login.aspx","{\"learned_xpath_click\": \"#eplogin_LoginButton\", \"learned_xpath_password\": \"#eplogin_Password\", \"learned_xpath_username\": \"#eplogin_UserName\"}"
"Criteo","https://advertising.criteo.com/login.aspx","{\"learned_xpath_click\": \"#m1_globalContent_ctlLogin_Login\", \"learned_xpath_password\": \"#m1_globalContent_ctlLogin_Password\", \"learned_xpath_username\": \"#m1_globalContent_ctlLogin_UserName\"}"
"Criteria HireSelect","https://www.criteriacorp.com/hireselect/logon","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027Log In\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#emailAddress\"}"
"CrowdFlower Platform","https://make.crowdflower.com/sessions/new","{\"learned_xpath_click\": \"INPUT[class\\u003d\\u0027btn btn-lg btn-primary\\u0027][name\\u003d\\u0027commit\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#session_password\", \"learned_xpath_username\": \"#session_email\"}"
"Crowe Horwath","https://www.crowehorwath.com/member-login.aspx","{\"learned_xpath_password_xpath\": \"/html/body/form/div[3]/div[4]/div/div/div/div[2]/div/div/span/div/div/div[3]/div/table/tbody/tr[1]/td/table/tbody/tr[4]/td/input[1]\", \"learned_xpath_username_xpath\": \"/html/body/form/div[3]/div[4]/div/div/div/div[2]/div/div/span/div/div/div[3]/div/table/tbody/tr[1]/td/table/tbody/tr[2]/td/input[1]\", \"learned_xpath_username\": \"#ctl00_ctl00_cphBodyContent_cphMainContent_edMenuHeader_ucHeader_ctl00_loginControl_UserName\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/form/div[3]/div[4]/div/div/div/div[2]/div/div/span/div/div/div[3]/div/table/tbody/tr[1]/td/table/tbody/tr[5]/td/input\", \"learned_xpath_click\": \"#ctl00_ctl00_cphBodyContent_cphMainContent_edMenuHeader_ucHeader_ctl00_loginControl_LoginButton\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#ctl00_ctl00_cphBodyContent_cphMainContent_edMenuHeader_ucHeader_ctl00_loginControl_Password\"}"
"Current Analysis - Capital Markets","http://www.currentanalysis.com/COMPETE/public_access/Login.aspx","{\"learned_xpath_click\": \"#ctl00_phMain_btnLogin\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][name\\u003d\\u0027sPWD\\u0027][class\\u003d\\u0027text\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][name\\u003d\\u0027sUID\\u0027][class\\u003d\\u0027text\\u0027]\"}"
"CurrentAnalysis","http://www.currentanalysis.com/COMPETE/Login.aspx","{\"learned_xpath_click\": \"#btnLogin\", \"learned_xpath_password\": \"#txtPWD\", \"learned_xpath_username\": \"#txtUID\"}"
"CyberGrants","https://www.cybergrants.com/cybergrants/plsql/buttonbar.frame","{\"learned_xpath_username\": \"#xlogin\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#xpassword\"}"
"Cypress HCM","https://hcm.mycompas.com/staff/custom_login.aspx","{\"learned_xpath_click\": \"#btnLogin\", \"learned_xpath_password\": \"#txtpassword\", \"learned_xpath_username\": \"#txtusername\"}"
"D&H Distributing","https://www.dandh.com/v4/view","{\"learned_xpath_click\": \"#submitButton\", \"learned_xpath_password\": \"#input_pass\", \"learned_xpath_username\": \"#input_userID\"}"
"Daptiv","https://login.daptiv.com/","{\"learned_xpath_click\": \"#login-btn\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#email\"}"
"DataSafe - Authorized Subscribers","https://recallsql.datasafe.com/subscribers/Account/Login.cshtml","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027Log in\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"DataSafe - Online Invoices","https://recallsql.datasafe.com/subscribers/Account/Login.cshtml","{\"learned_xpath_click\": \"SECTION[id\\u003d\\u0027loginForm\\u0027] FORM FIELDSET INPUT[type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"DataVision","http://www.datavis.com/LogIn.asp","{\"learned_xpath_click\": \"INPUT[name\\u003d\\u0027LogIn\\u0027]\", \"learned_xpath_password\": \"INPUT[name\\u003d\\u0027SAPSWD\\u0027]\", \"learned_xpath_username\": \"INPUT[name\\u003d\\u0027SAEMAIL1\\u0027]\"}"
"Datawitness","https://www.datawitness.net/login.php","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027Login\\u0027][name\\u003d\\u0027login_submit\\u0027][class\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Deacom, Inc.","http://www.deacom.com/Login","{\"learned_xpath_username\": \"#us_loginname\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#us_password\"}"
"Dell Member Purchase Program","https://www.dell.com/sts/passive/transactional/v1/us/en/6099/Transactional/Login/Anonymous","{\"learned_xpath_click\": \"#btnSubmitSignInForm\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"INPUT[id\\u003d\\u0027UserName\\u0027][type\\u003d\\u0027text\\u0027]\"}"
"Dell Premier","https://www.dell.com/sts/passive/commercial/v1/us/en/19/Premier/Login/Anonymous?wa=wsignin1.0&wtrealm=http%253a%252f%252fwww.dell.com&wreply=https%253a%252f%252fwww.dell.com%252fidentity%252fv2%252fRedirect&wctx=cht%253dlogin%2526%257eck%253dmn","{\"learned_xpath_click\": \"#btnSubmitSignInForm\", \"learned_xpath_password\": \"#Password\", \"learned_xpath_username\": \"INPUT[id\\u003d\\u0027UserName\\u0027][type\\u003d\\u0027text\\u0027]\"}"
"Dell TechDirect","https://techdirect.dell.com/Portal/DTDLogin.aspx","{\"learned_xpath_click\": \"#_ctl0_ContentPlaceHolder1_mlbLoginButtonLabel\", \"learned_xpath_password\": \"#_ctl0_ContentPlaceHolder1_moPasswordTextBox\", \"learned_xpath_username\": \"#_ctl0_ContentPlaceHolder1_moUserNameTextBox\"}"
"Delta","https://www.delta.com/custlogin/loginPage.action","{\"learned_xpath_click\": \"#submit1\", \"learned_xpath_password\": \"#pwd\", \"learned_xpath_username\": \"#usernm\"}"
"DigiCert","https://www.digicert.com/account/login.php","{\"learned_xpath_click\": \"BUTTON[name\\u003d\\u0027button-clicked\\u0027][class\\u003d\\u0027ks-button blue small\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Digital River Connect","https://developers.digitalriver.com/user/login","{\"learned_xpath_click\": \"#edit-submit\", \"learned_xpath_password\": \"#edit-pass\", \"learned_xpath_username\": \"#edit-name\"}"
"Digital River Global Commerce","https://gc.digitalriver.com/gc/ent/login.do","{\"learned_xpath_click\": \"#login\", \"learned_xpath_password\": \"#j_password\", \"learned_xpath_username\": \"#j_username\"}"
"Digital River OneNetworkDirect","http://www.onenetworkdirect.com/index.php","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027image\\u0027][src\\u003d\\u0027images/button_go.gif\\u0027][value\\u003d\\u0027Go\\u0027][name\\u003d\\u0027submit\\u0027]\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][class\\u003d\\u0027searchfield\\u0027][name\\u003d\\u0027DL_AUTH_PASSWORD\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][class\\u003d\\u0027searchfield\\u0027][name\\u003d\\u0027DL_AUTH_USERNAME\\u0027]\"}"
"Digium - Astericks","https://idp.digium.com/simplesaml/module.php/core/loginuserpass.php","{\"learned_xpath_click\": \"INPUT[class\\u003d\\u0027orange-button-s\\u0027][type\\u003d\\u0027submit\\u0027][tabindex\\u003d\\u00275\\u0027]\", \"learned_xpath_password\": \"#password\", \"learned_xpath_username\": \"#username\"}"
"Diigo","https://www.diigo.com/sign-in","{\"learned_xpath_click\": \"#loginButton\", \"learned_xpath_password\": \"INPUT[type\\u003d\\u0027password\\u0027][placeholder\\u003d\\u0027Password\\u0027][name\\u003d\\u0027password\\u0027]\", \"learned_xpath_username\": \"INPUT[type\\u003d\\u0027text\\u0027][placeholder\\u003d\\u0027User Name or Email Address\\u0027][name\\u003d\\u0027Username\\u0027]\"}"
"DirectIQ","http://cloud.directiq.com/login.aspx?refUrl=http://cloud.directiq.com/default.aspx","{\"learned_xpath_click\": \"#btnLogin\", \"learned_xpath_password\": \"#txtDIQPassword\", \"learned_xpath_username\": \"#txtDIQUsername\"}"
"Directors Desk","https://secure.directorsdesk.com/login.aspx","{\"learned_xpath_click\": \"#ctl00_MainContent_loginButton\", \"learned_xpath_password\": \"#ctl00_MainContent_passwordField\", \"learned_xpath_username\": \"#ctl00_MainContent_usernameField\"}"
"DiscoverOrg","https://go.discoverydb.com/eui/#/login","{\"learned_xpath_username\": \"#username\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"#SignIn\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#loginPassword\"}"
"DNSstuff","https://www.dnsstuff.com/member/login/","{\"learned_xpath_click\": \"#login_button\", \"learned_xpath_password\": \"#pass\", \"learned_xpath_username\": \"#username\"}"
"docSTAR","http://login.docstar.com/partners/partner-area-login","{\"learned_xpath_click\": \"INPUT[type\\u003d\\u0027submit\\u0027][value\\u003d\\u0027Login\\u0027][class\\u003d\\u0027button\\u0027][name\\u003d\\u0027Submit\\u0027]\", \"learned_xpath_password\": \"#passwd\", \"learned_xpath_username\": \"#username\"}"
"DocumenTree","https://www.documentree.com/login.aspx","{\"learned_xpath_click\": \"#login_btnDesktopLogin\", \"learned_xpath_password\": \"#login_tbxPassword\", \"learned_xpath_username\": \"#login_tbxEmailAddress\"}"
"DocuSign","https://account.docusign.com/#/web/login","{\"learned_xpath_password_xpath\": \"/html/body/div/div/div[2]/div/div/div/form/div[2]/label/input\", \"learned_xpath_username_xpath\": \"/html/body/div/div/div[2]/div/div/div/form/div/label/input\", \"learned_xpath_username\": \"INPUT[name\\u003d\\u0027email\\u0027][type\\u003d\\u0027email\\u0027]\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click_xpath\": \"/html/body/div/div/div[2]/div/div/div/form/div[4]/span/button\", \"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027btn btn-main btn-lg always-appears-enabled\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"INPUT[name\\u003d\\u0027password\\u0027][type\\u003d\\u0027password\\u0027]\"}"
"dotPhoto","http://www.dotphoto.com/SignIn.asp","{\"learned_xpath_username\": \"#MemberLogin\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"BUTTON[class\\u003d\\u0027btn btn-success\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#MemberPassword\"}"
"Dovico","https://login.dovico.com/","{\"learned_xpath_click\": \"#cmdLoginPost\", \"learned_xpath_password\": \"#txtPassword\", \"learned_xpath_username\": \"#txtUserName\"}"
"Dow Jones MetalSource","https://www.fis.dowjones.com/Login.aspx","{\"learned_xpath_click\": \"#ctl00_cphMainContent_centerLogin_btnLogin\", \"learned_xpath_password\": \"#ctl00_cphMainContent_centerLogin_txt_password\", \"learned_xpath_username\": \"#ctl00_cphMainContent_centerLogin_txt_username\"}"
"Dropbox","https://www.dropbox.com/login","{\"learned_xpath_click\": \"DIV[id\\u003d\\u0027regular-login-forms\\u0027] FORM[class\\u003d\\u0027clearfix credentials-form login-form\\u0027] DIV[class\\u003d\\u0027credentials-form__fields\\u0027] DIV[class\\u003d\\u0027clearfix\\u0027] BUTTON[type\\u003d\\u0027submit\\u0027][class\\u003d\\u0027login-button button-primary\\u0027] DIV[class\\u003d\\u0027sign-in-text\\u0027]\", \"learned_xpath_password\": \"INPUT[name\\u003d\\u0027login_password\\u0027]\", \"learned_xpath_username\": \"INPUT[name\\u003d\\u0027login_email\\u0027]\", \"additional_templates\": [{\"url\": \"https://www.dropbox.com/m/login\", \"username\": \"#login_email\", \"password\": \"#login_password\", \"click\": \"INPUT[aria-disabled\\u003d\\u0027false\\u0027][type\\u003d\\u0027submit\\u0027][name\\u003d\\u0027submit\\u0027][class\\u003d\\u0027freshbutton-blue mobile\\u0027]\"}]}"
"DropSend","https://myaccount.dropsend.com/login","{\"learned_xpath_click\": \"IMG[src\\u003d\\u0027/img/button-login-orange.png\\u0027][alt\\u003d\\u0027Login\\u0027]\", \"learned_xpath_password\": \"#mainformpassword\", \"learned_xpath_username\": \"#mainformuseremail\"}"
"Drupal","https://www.drupal.org/user","{\"learned_xpath_click\": \"#edit-submit\", \"learned_xpath_password\": \"#edit-pass\", \"learned_xpath_username\": \"#edit-name\"}"
"Dubai Electricity and Water Authority - Customer","https://www.dewa.gov.ae/en/customer/my-account/login","{\"learned_xpath_click\": \"#loginButton\", \"learned_xpath_password\": \"#form-field-login-main-password\", \"learned_xpath_username\": \"#form-field-login-main-username\"}"
"DynECT Email Delivery","https://email.dynect.net/login/","{\"learned_xpath_username\": \"#dynid\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"BUTTON[tabindex\\u003d\\u00270\\u0027][ng-if\\u003d\\u0027!dynidAuthenticating\\u0027][class\\u003d\\u0027uk-button uk-button-primary uk-width-small-1-1 uk-width-medium-1-2 uk-float-right ng-scope\\u0027][name\\u003d\\u0027dynid_login_submit\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"
"DynECT Managed DNS","https://manage.dynect.net/login/","{\"learned_xpath_username\": \"#dynid\", \"learned_doc_id_username\": \"-1\", \"learned_xpath_click\": \"BUTTON[tabindex\\u003d\\u00270\\u0027][ng-if\\u003d\\u0027!dynidAuthenticating\\u0027][class\\u003d\\u0027uk-button uk-button-primary uk-width-small-1-1 uk-width-medium-1-2 uk-float-right ng-scope\\u0027][name\\u003d\\u0027dynid_login_submit\\u0027][type\\u003d\\u0027submit\\u0027]\", \"learned_doc_id_password\": \"-1\", \"learned_doc_id_click\": \"-1\", \"learned_xpath_password\": \"#password\"}"

